in s,C3 in V
-2.9879640E+00,3.99414E+00
-2.9879382E+00,4.05273E+00
-2.9879124E+00,3.95508E+00
-2.9878866E+00,3.93555E+00
-2.9878608E+00,3.91602E+00
-2.9878350E+00,4.01367E+00
-2.9878092E+00,3.97461E+00
-2.9877834E+00,3.95508E+00
-2.9877576E+00,3.95508E+00
-2.9877318E+00,3.95508E+00
-2.9877060E+00,3.97461E+00
-2.9876802E+00,3.95508E+00
-2.9876544E+00,3.95508E+00
-2.9876286E+00,3.89648E+00
-2.9876028E+00,3.99414E+00
-2.9875770E+00,3.99414E+00
-2.9875512E+00,3.93555E+00
-2.9875254E+00,3.95508E+00
-2.9874996E+00,3.97461E+00
-2.9874738E+00,3.93555E+00
-2.9874480E+00,3.93555E+00
-2.9874222E+00,3.99414E+00
-2.9873964E+00,3.93555E+00
-2.9873706E+00,3.95508E+00
-2.9873448E+00,3.97461E+00
-2.9873190E+00,3.95508E+00
-2.9872932E+00,4.01367E+00
-2.9872674E+00,3.97461E+00
-2.9872416E+00,3.91602E+00
-2.9872158E+00,3.93555E+00
-2.9871900E+00,3.99414E+00
-2.9871642E+00,3.89648E+00
-2.9871384E+00,4.01367E+00
-2.9871126E+00,3.93555E+00
-2.9870868E+00,3.99414E+00
-2.9870610E+00,3.99414E+00
-2.9870352E+00,3.93555E+00
-2.9870094E+00,3.93555E+00
-2.9869836E+00,3.95508E+00
-2.9869578E+00,3.97461E+00
-2.9869320E+00,3.91602E+00
-2.9869062E+00,3.99414E+00
-2.9868804E+00,3.99414E+00
-2.9868546E+00,3.95508E+00
-2.9868288E+00,4.01367E+00
-2.9868030E+00,4.05273E+00
-2.9867772E+00,3.99414E+00
-2.9867514E+00,3.95508E+00
-2.9867256E+00,3.95508E+00
-2.9866998E+00,3.95508E+00
-2.9866740E+00,3.99414E+00
-2.9866482E+00,3.95508E+00
-2.9866224E+00,4.01367E+00
-2.9865966E+00,3.97461E+00
-2.9865708E+00,4.01367E+00
-2.9865450E+00,3.99414E+00
-2.9865192E+00,3.93555E+00
-2.9864934E+00,3.97461E+00
-2.9864676E+00,3.97461E+00
-2.9864418E+00,3.93555E+00
-2.9864160E+00,3.97461E+00
-2.9863902E+00,3.97461E+00
-2.9863644E+00,3.93555E+00
-2.9863386E+00,3.97461E+00
-2.9863128E+00,4.01367E+00
-2.9862870E+00,3.93555E+00
-2.9862612E+00,3.97461E+00
-2.9862354E+00,3.93555E+00
-2.9862096E+00,3.93555E+00
-2.9861838E+00,3.99414E+00
-2.9861580E+00,4.01367E+00
-2.9861322E+00,3.95508E+00
-2.9861064E+00,3.87695E+00
-2.9860806E+00,3.97461E+00
-2.9860548E+00,3.99414E+00
-2.9860290E+00,3.93555E+00
-2.9860032E+00,3.99414E+00
-2.9859774E+00,3.95508E+00
-2.9859516E+00,3.99414E+00
-2.9859258E+00,3.99414E+00
-2.9859000E+00,3.97461E+00
-2.9858742E+00,3.97461E+00
-2.9858484E+00,3.95508E+00
-2.9858226E+00,3.95508E+00
-2.9857968E+00,3.97461E+00
-2.9857710E+00,3.97461E+00
-2.9857452E+00,3.97461E+00
-2.9857194E+00,3.95508E+00
-2.9856936E+00,3.95508E+00
-2.9856678E+00,3.93555E+00
-2.9856420E+00,3.93555E+00
-2.9856162E+00,3.99414E+00
-2.9855904E+00,3.97461E+00
-2.9855646E+00,3.93555E+00
-2.9855388E+00,3.95508E+00
-2.9855130E+00,3.99414E+00
-2.9854872E+00,3.97461E+00
-2.9854614E+00,3.95508E+00
-2.9854356E+00,3.99414E+00
-2.9854098E+00,3.95508E+00
-2.9853840E+00,3.99414E+00
-2.9853582E+00,3.99414E+00
-2.9853324E+00,4.01367E+00
-2.9853066E+00,3.93555E+00
-2.9852808E+00,3.95508E+00
-2.9852550E+00,3.99414E+00
-2.9852292E+00,3.99414E+00
-2.9852034E+00,3.97461E+00
-2.9851776E+00,3.99414E+00
-2.9851518E+00,4.05273E+00
-2.9851260E+00,3.97461E+00
-2.9851002E+00,3.99414E+00
-2.9850744E+00,4.05273E+00
-2.9850486E+00,3.93555E+00
-2.9850228E+00,3.95508E+00
-2.9849970E+00,3.93555E+00
-2.9849712E+00,4.01367E+00
-2.9849454E+00,3.93555E+00
-2.9849196E+00,4.05273E+00
-2.9848938E+00,3.99414E+00
